heightInches,pctORB,pctDRB,pctAST,pctTOV,ptsPerMinute,pctUSG,pctFTRate,FG% by Distance 2P,FG% by Distance (3P),% of FGA by Distance 3P,% of FGA by Distance (0-10),% of FGA by Distance (10-3P)
76,0.015,0.118,0.091,0.103,16.7,0.206,0.165,0.481,0.419,0.487,0.20500000000000002,0.307
72,0.019,0.093,0.337,0.17600000000000002,15.5,0.22,0.193,0.471,0.401,0.354,0.32999999999999996,0.316
83,0.139,0.228,0.107,0.157,12.8,0.168,0.468,0.526,0,0.002,0.856,0.14200000000000002
79,0.024,0.18600000000000003,0.07400000000000001,0.134,12.6,0.174,0.22,0.478,0.356,0.426,0.361,0.21300000000000002
84,0.024,0.208,0.142,0.091,24.2,0.282,0.376,0.538,0.393,0.142,0.258,0.6
85,0.083,0.201,0.059,0.17800000000000002,16.3,0.201,0.652,0.667,0,0,0.995,0.005
82,0.078,0.222,0.155,0.122,16.1,0.197,0.275,0.566,0.382,0.199,0.601,0.19999999999999998
82,0.122,0.243,0.03,0.157,11.7,0.158,0.492,0.574,0,0.002,0.945,0.054000000000000006
81,0.026,0.14,0.05799999999999999,0.081,11.5,0.173,0.234,0.413,0.302,0.345,0.226,0.42999999999999994
83,0.116,0.206,0.07,0.182,10.1,0.145,0.772,0.461,0,0,0.8109999999999999,0.189
78,0.018,0.105,0.16699999999999998,0.119,10.3,0.146,0.172,0.412,0.379,0.411,0.14300000000000002,0.446
74,0.01399999999999999,0.093,0.35200000000000004,0.14300000000000002,19.5,0.255,0.283,0.531,0.357,0.065,0.634,0.30000000000000004
80,0.112,0.149,0.076,0.098,13.6,0.161,0.157,0.562,0,0.007,0.495,0.499
72,0.016,0.123,0.458,0.139,15.8,0.211,0.414,0.482,0.388,0.197,0.35,0.452
79,0.004,0.099,0.064,0.136,7.6,0.116,0.139,0.415,0.387,0.431,0.194,0.375
83,0.11,0.132,0.048,0.225,14.6,0.194,0.433,0.517,0,0,0.9390000000000001,0.061
84,0.08,0.204,0.084,0.132,11,0.181,0.097,0.451,0,0.014,0.352,0.635
79,0.016,0.166,0.161,0.123,19.6,0.24,0.44,0.547,0.374,0.291,0.379,0.32999999999999996
78,0.016,0.115,0.046,0.091,13.3,0.17600000000000002,0.156,0.45,0.36,0.647,0.123,0.23
79,0.038,0.108,0.059,0.076,9.2,0.13699999999999998,0.189,0.423,0.36,0.278,0.472,0.25
80,0.013,0.18,0.061,0.08800000000000001,10.3,0.14300000000000002,0.062,0.483,0.316,0.88,0.079,0.041
81,0.091,0.158,0.055,0.18899999999999997,12.3,0.204,0.216,0.454,0,0.005,0.45199999999999996,0.544
74,0.023,0.078,0.227,0.13,14.6,0.227,0.253,0.427,0.275,0.466,0.197,0.33799999999999997
74,0.037,0.066,0.117,0.195,9.9,0.18,0.186,0.383,0.29,0.329,0.353,0.319
81,0.036,0.126,0.14400000000000002,0.071,15.4,0.21,0.168,0.486,0.347,0.098,0.391,0.512
85,0.084,0.264,0.036,0.342,4.4,0.077,0.614,0.568,0,0,1,0
74,0.012,0.085,0.211,0.113,10,0.168,0.088,0.407,0.297,0.407,0.253,0.34099999999999997
82,0.061,0.147,0.096,0.146,11.5,0.147,0.107,0.462,0.405,0.544,0.32,0.135
82,0.08,0.227,0.098,0.149,18.6,0.258,0.326,0.469,0.25,0.015,0.583,0.40099999999999997
81,0.142,0.26,0.102,0.1,19.9,0.25,0.333,0.515,0.186,0.036,0.7230000000000001,0.241
75,0.005,0.081,0.11,0.095,14.1,0.17,0.286,0.482,0.397,0.49,0.222,0.289
78,0.02899999999999999,0.111,0.092,0.078,16.6,0.206,0.151,0.49,0.395,0.454,0.332,0.215
78,0.049,0.166,0.061,0.107,9.4,0.149,0.173,0.413,0.288,0.573,0.34099999999999997,0.086
74,0.019,0.086,0.281,0.17600000000000002,14,0.17800000000000002,0.201,0.479,0.44,0.27,0.315,0.415
69,0.019,0.086,0.17800000000000002,0.147,14.3,0.21899999999999997,0.117,0.483,0.325,0.532,0.176,0.292
73,0.045,0.097,0.471,0.243,10.3,0.183,0.197,0.491,0.233,0.064,0.575,0.361
74,0.032,0.094,0.387,0.131,24.1,0.322,0.348,0.481,0.332,0.241,0.45799999999999996,0.301
78,0.033,0.069,0.043,0.097,5.8,0.095,0.237,0.464,0,0.051,0.153,0.7969999999999999
78,0.025,0.091,0.168,0.086,15.7,0.228,0.264,0.418,0.333,0.218,0.33199999999999996,0.44899999999999995
78,0.021,0.116,0.05599999999999999,0.109,12.5,0.159,0.206,0.425,0.417,0.433,0.25,0.317
78,0.012,0.112,0.175,0.12,14.4,0.209,0.267,0.427,0.379,0.244,0.296,0.46
81,0.12,0.14,0.042,0.155,14.8,0.221,0.456,0.462,0,0.012,0.817,0.16999999999999998
83,0.077,0.163,0.032,0.116,10.7,0.17600000000000002,0.187,0.433,0,0,0.508,0.493
81,0.069,0.21600000000000005,0.13699999999999998,0.105,20.2,0.257,0.257,0.505,0,0.003,0.5940000000000001,0.403
78,0.038,0.155,0.079,0.13,7,0.094,0.237,0.558,0.275,0.306,0.46499999999999997,0.228
82,0.139,0.134,0.024,0.207,8.7,0.141,0.211,0.449,0,0,0.891,0.109
75,0.024,0.116,0.35,0.156,18.1,0.242,0.545,0.472,0.2,0.019,0.67,0.311
79,0.087,0.147,0.091,0.132,15.8,0.191,0.362,0.568,0,0.027,0.76,0.21300000000000002
72,0.018,0.103,0.255,0.215,8.2,0.159,0.183,0.381,0.3,0.087,0.669,0.244
78,0.027,0.158,0.142,0.102,17.7,0.222,0.282,0.466,0.39,0.406,0.317,0.277
84,0.098,0.16899999999999998,0.053,0.136,10.8,0.16899999999999998,0.228,0.446,0,0.007,0.248,0.746
81,0.062,0.237,0.171,0.14300000000000002,17.3,0.247,0.304,0.503,0.331,0.148,0.487,0.365
82,0.101,0.229,0.07,0.11,16.9,0.228,0.251,0.498,0.25,0.014,0.464,0.5229999999999999
83,0.116,0.198,0.053,0.112,13.6,0.177,0.733,0.532,0,0.005,0.958,0.036
77,0.021,0.084,0.1,0.112,11.9,0.159,0.13,0.42,0.378,0.755,0.109,0.136
82,0.02799999999999999,0.113,0.077,0.067,16.3,0.194,0.11,0.473,0.419,0.599,0.132,0.269
82,0.078,0.17600000000000002,0.132,0.125,24.7,0.309,0.403,0.503,0.435,0.016,0.609,0.376
77,0.037,0.086,0.275,0.135,17.8,0.245,0.461,0.457,0.289,0.109,0.5720000000000001,0.319
76,0.06,0.087,0.111,0.181,16.6,0.229,0.143,0.53,0.311,0.23,0.643,0.128
75,0.01399999999999999,0.113,0.233,0.156,13.5,0.203,0.319,0.449,0.375,0.158,0.589,0.254
72,0.026,0.059,0.242,0.193,13.5,0.199,0.249,0.423,0.359,0.324,0.324,0.353
74,0.011,0.057,0.222,0.124,18.2,0.247,0.196,0.493,0.362,0.322,0.237,0.44199999999999995
87,0.076,0.165,0.01399999999999999,0.235,5.1,0.087,0.875,0.425,0,0,0.875,0.125
81,0.077,0.21899999999999997,0.07400000000000001,0.173,6.4,0.094,0.172,0.508,1,0.005,0.259,0.737
82,0.091,0.225,0.062,0.14300000000000002,17.5,0.249,0.411,0.476,0,0.009,0.525,0.465
83,0.091,0.207,0.079,0.13699999999999998,13.7,0.179,0.375,0.51,0,0.006,0.6759999999999999,0.318
80,0.045,0.134,0.07200000000000001,0.115,13.6,0.17800000000000002,0.329,0.496,0.154,0.06,0.474,0.46599999999999997
76,0.04,0.133,0.132,0.095,18.9,0.249,0.228,0.462,0.367,0.297,0.41400000000000003,0.28900000000000003
80,0.073,0.17,0.08900000000000001,0.117,11.5,0.131,0.419,0.475,0.409,0.367,0.399,0.233
82,0.064,0.14400000000000002,0.115,0.166,8.4,0.096,0.601,0.632,0,0,0.878,0.123
82,0.021,0.14,0.215,0.14300000000000002,12.4,0.16699999999999998,0.216,0.473,0.41,0.429,0.21600000000000003,0.354
78,0.027,0.16899999999999998,0.134,0.12,11.3,0.17,0.236,0.435,0.318,0.083,0.367,0.551
82,0.086,0.114,0.054,0.161,8.2,0.128,0.288,0.437,0,0,0.7030000000000001,0.298
75,0.017,0.096,0.221,0.132,14.3,0.16899999999999998,0.277,0.54,0.357,0.221,0.314,0.46499999999999997
75,0.079,0.086,0.267,0.129,13,0.205,0.389,0.426,0.375,0.056,0.723,0.222
83,0.11,0.241,0.07400000000000001,0.13699999999999998,10.2,0.133,0.375,0.533,0,0.009,0.8009999999999999,0.189
78,0.017,0.086,0.253,0.217,10.4,0.16899999999999998,0.189,0.476,0.291,0.369,0.42100000000000004,0.21
83,0.035,0.188,0.05,0.08,18.2,0.231,0.164,0.488,0.387,0.456,0.34299999999999997,0.201
79,0.021,0.115,0.13699999999999998,0.094,14.3,0.198,0.161,0.426,0.37,0.44,0.093,0.467
76,0.055,0.14400000000000002,0.235,0.124,24.8,0.316,0.471,0.534,0.306,0.149,0.5589999999999999,0.292
77,0.017,0.08800000000000001,0.098,0.102,12,0.17,0.239,0.533,0.269,0.421,0.377,0.20199999999999999
78,0.023,0.156,0.066,0.127,13.7,0.166,0.186,0.542,0.386,0.648,0.254,0.098
75,0.015,0.128,0.36,0.18600000000000003,15.6,0.238,0.404,0.425,0.296,0.118,0.51,0.371
81,0.122,0.229,0.081,0.202,4.5,0.08199999999999999,0.383,0.449,0.5,0.013,0.913,0.073
79,0.049,0.21,0.109,0.13,14.9,0.203,0.439,0.487,0.333,0.219,0.53,0.251
80,0.022,0.131,0.18,0.205,6.8,0.14300000000000002,0.086,0.366,0.235,0.293,0.25,0.457
81,0.07200000000000001,0.17,0.076,0.121,17,0.209,0.659,0.522,0.091,0.025,0.666,0.309
74,0.018,0.081,0.26899999999999996,0.14400000000000002,13.4,0.214,0.236,0.362,0.393,0.284,0.241,0.47400000000000003
73,0.04,0.101,0.257,0.253,7.9,0.134,0.267,0.45,0.336,0.349,0.388,0.264
79,0.036,0.116,0.075,0.128,14.9,0.17600000000000002,0.359,0.466,0.417,0.388,0.356,0.255
78,0.032,0.098,0.116,0.134,13.9,0.203,0.183,0.467,0.279,0.119,0.419,0.462
81,0.076,0.187,0.127,0.107,19.4,0.258,0.314,0.51,0.222,0.009,0.53,0.46199999999999997
75,0.052,0.103,0.4270000000000001,0.159,22.7,0.316,0.454,0.451,0.33,0.074,0.546,0.381
81,0.076,0.2,0.049,0.054,14.1,0.177,0.292,0.512,0,0.009,0.42,0.571
82,0.112,0.227,0.07400000000000001,0.106,15.3,0.18899999999999997,0.276,0.583,0,0.003,0.845,0.152
78,0.04099999999999999,0.119,0.093,0.115,9.6,0.128,0.409,0.528,0.2,0.073,0.577,0.35
75,0.019,0.109,0.459,0.166,19.1,0.258,0.423,0.491,0.331,0.325,0.404,0.271
74,0.021,0.077,0.241,0.097,21.2,0.278,0.448,0.434,0.348,0.318,0.33599999999999997,0.346
80,0.044,0.157,0.076,0.092,13,0.172,0.324,0.489,0.336,0.205,0.397,0.399
73,0.013,0.087,0.369,0.175,16.3,0.247,0.242,0.436,0.324,0.334,0.278,0.388
78,0.031,0.122,0.114,0.083,16.3,0.187,0.234,0.502,0.423,0.421,0.353,0.22499999999999998
82,0.051,0.156,0.053,0.102,12.4,0.152,0.127,0.457,0.401,0.551,0.27,0.179
81,0.12,0.223,0.051,0.145,10.4,0.145,0.341,0.468,0,0,0.645,0.355
79,0.049,0.076,0.107,0.111,10.4,0.153,0.207,0.419,0.356,0.354,0.395,0.251
82,0.092,0.182,0.051,0.097,13.4,0.172,0.265,0.513,0,0,0.804,0.19599999999999998
81,0.031,0.126,0.116,0.096,15.4,0.193,0.199,0.462,0.376,0.45,0.328,0.22099999999999997
80,0.071,0.113,0.11,0.194,8.8,0.13,0.269,0.533,0.2,0.063,0.7070000000000001,0.23099999999999998
79,0.01399999999999999,0.086,0.066,0.08,19.7,0.244,0.244,0.462,0.387,0.29,0.188,0.522
78,0.03,0.112,0.069,0.101,13.1,0.173,0.235,0.486,0.34,0.101,0.536,0.362
80,0.083,0.152,0.067,0.097,17.6,0.221,0.205,0.548,0.273,0.026,0.7030000000000001,0.272
77,0.023,0.085,0.111,0.095,16.3,0.191,0.353,0.504,0.398,0.316,0.41400000000000003,0.27
83,0.086,0.175,0.132,0.095,21.5,0.27,0.291,0.516,0.182,0.012,0.463,0.525
81,0.083,0.222,0.084,0.104,9.7,0.145,0.084,0.473,0,0,0.432,0.569
77,0.011,0.092,0.118,0.112,15.1,0.18600000000000003,0.215,0.463,0.453,0.475,0.23299999999999998,0.292
76,0.07400000000000001,0.106,0.083,0.152,13.4,0.184,0.391,0.479,0.308,0.058,0.7000000000000001,0.241
80,0.078,0.16899999999999998,0.07200000000000001,0.18,9.7,0.162,0.312,0.431,0.277,0.129,0.594,0.277
81,0.141,0.19,0.03,0.156,10.2,0.173,0.396,0.43,0,0,0.826,0.174
82,0.119,0.233,0.018,0.106,12.4,0.14800000000000002,0.759,0.546,0,0,0.7869999999999999,0.213
78,0.031,0.118,0.096,0.132,11.3,0.172,0.299,0.443,0.279,0.391,0.443,0.166
81,0.13,0.147,0.051,0.064,18,0.212,0.226,0.496,0.393,0.557,0.361,0.082
79,0.054,0.159,0.21,0.108,23.9,0.318,0.358,0.454,0.335,0.198,0.395,0.40700000000000003
81,0.092,0.128,0.01,0.197,5.8,0.078,0.467,0.559,0,0,0.935,0.066
80,0.037,0.151,0.168,0.145,11.8,0.184,0.253,0.44,0.333,0.216,0.496,0.28800000000000003
84,0.149,0.251,0.048,0.252,7.6,0.126,0.66,0.506,0,0,0.974,0.026
71,0.019,0.07200000000000001,0.389,0.16899999999999998,13.6,0.213,0.246,0.396,0.341,0.368,0.421,0.212
82,0.096,0.193,0.115,0.13699999999999998,10.6,0.145,0.241,0.538,0,0.004,0.7899999999999999,0.20700000000000002
81,0.034,0.175,0.048,0.129,13.5,0.17800000000000002,0.116,0.384,0.43,0.578,0.254,0.16799999999999998
75,0.02799999999999999,0.079,0.133,0.12,18.4,0.265,0.195,0.441,0.382,0.267,0.42800000000000005,0.305
70,0.015,0.108,0.39,0.183,16.2,0.243,0.234,0.415,0.371,0.342,0.485,0.173
84,0.02799999999999999,0.166,0.116,0.11,21,0.287,0.357,0.474,0.296,0.238,0.32099999999999995,0.442
79,0.079,0.183,0.138,0.141,12.3,0.16399999999999998,0.331,0.518,0.333,0.357,0.542,0.101
80,0.063,0.163,0.051,0.085,14.2,0.198,0.258,0.479,0,0,0.33699999999999997,0.663
80,0.046,0.077,0.08,0.107,7.5,0.107,0.127,0.468,0.339,0.627,0.278,0.096
80,0.052,0.126,0.079,0.112,16.4,0.205,0.248,0.496,0.391,0.427,0.371,0.201
75,0.013,0.095,0.307,0.14400000000000002,18,0.246,0.319,0.424,0.423,0.377,0.243,0.38
81,0.04,0.172,0.077,0.129,17.9,0.253,0.191,0.462,0.376,0.203,0.392,0.404
74,0.019,0.128,0.227,0.128,14.8,0.22,0.155,0.479,0.288,0.297,0.42500000000000004,0.279
77,0.012,0.091,0.08900000000000001,0.085,14.3,0.195,0.188,0.445,0.377,0.414,0.21999999999999997,0.366
77,0.009000000000000001,0.063,0.07,0.102,9.8,0.116,0.144,0.54,0.391,0.5,0.167,0.334
74,0.01,0.113,0.212,0.136,6.7,0.119,0.065,0.205,0.318,0.685,0.056,0.258
84,0.069,0.2,0.03,0.171,3.8,0.051,0.141,0.609,0,0,0.953,0.047
80,0.086,0.208,0.031,0.172,8.1,0.131,0.514,0.464,0,0,0.856,0.14400000000000002
79,0.132,0.163,0.092,0.142,16.1,0.217,0.236,0.535,0,0.002,0.891,0.107
75,0.009000000000000001,0.066,0.21,0.205,8,0.13,0.101,0.436,0.335,0.59,0.112,0.298
73,0.05599999999999999,0.111,0.21600000000000005,0.244,10.2,0.191,0.349,0.448,0.2,0.238,0.54,0.222
82,0.026,0.157,0.065,0.038,11.6,0.128,0.06,0.49,0.42,0.714,0.157,0.129
80,0.106,0.18600000000000003,0.051,0.132,12,0.156,0.273,0.531,0.5,0.006,0.7010000000000001,0.293
81,0.067,0.253,0.118,0.113,18.3,0.238,0.163,0.533,0,0.001,0.46199999999999997,0.537
83,0.05799999999999999,0.205,0.091,0.112,18.4,0.242,0.346,0.496,0.286,0.043,0.49,0.46799999999999997
75,0.031,0.067,0.108,0.147,12.7,0.179,0.194,0.511,0.407,0.134,0.497,0.368
81,0.092,0.183,0.092,0.093,13.7,0.18899999999999997,0.2,0.495,0,0.002,0.42000000000000004,0.578
81,0.04,0.094,0.106,0.097,14.7,0.2,0.281,0.5,0.26,0.274,0.586,0.14
79,0.05,0.106,0.127,0.108,10,0.153,0.225,0.455,0.275,0.155,0.427,0.418
79,0.14800000000000002,0.199,0.052,0.162,5.6,0.114,0.333,0.341,0,0.022,0.689,0.28900000000000003
77,0.048,0.094,0.146,0.14300000000000002,15.5,0.229,0.231,0.463,0.313,0.234,0.395,0.37
80,0.073,0.116,0.085,0.105,13.1,0.168,0.345,0.535,0.25,0.059,0.594,0.347
75,0.031,0.095,0.081,0.091,16.7,0.228,0.166,0.446,0.362,0.314,0.322,0.363
78,0.035,0.118,0.237,0.117,26.1,0.35700000000000004,0.338,0.464,0.303,0.215,0.29600000000000004,0.49
79,0.034,0.162,0.093,0.099,15.5,0.195,0.149,0.476,0.402,0.465,0.33999999999999997,0.195
78,0.069,0.093,0.095,0.108,16.3,0.225,0.401,0.442,0.333,0.126,0.552,0.323
79,0.02799999999999999,0.12,0.068,0.093,14.5,0.204,0.152,0.435,0.358,0.365,0.22699999999999998,0.40800000000000003
79,0.073,0.101,0.057,0.119,10.9,0.149,0.709,0.441,0.182,0.139,0.5569999999999999,0.304
79,0.016,0.154,0.068,0.098,8.7,0.159,0.09,0.357,0.273,0.579,0.106,0.316
84,0.106,0.261,0.07400000000000001,0.139,19.1,0.238,0.425,0.56,0.2,0.006,0.911,0.083
72,0.023,0.111,0.224,0.196,14.3,0.248,0.33,0.406,0.241,0.149,0.582,0.268
75,0.013,0.091,0.442,0.17,11.1,0.16,0.143,0.5,0.371,0.333,0.14100000000000001,0.526
83,0.133,0.327,0.119,0.153,7.6,0.126,0.223,0.447,0.4,0.017,0.641,0.341
80,0.016,0.121,0.083,0.122,5.6,0.11,0.109,0.667,0.204,0.891,0.055,0.055
78,0.015,0.1,0.106,0.121,8.6,0.153,0.242,0.386,0.186,0.274,0.267,0.458
78,0.023,0.125,0.15,0.124,14.4,0.204,0.212,0.442,0.361,0.378,0.373,0.249
81,0.051,0.145,0.084,0.122,12.3,0.17600000000000002,0.262,0.463,0.315,0.408,0.485,0.107
74,0.011,0.098,0.19,0.207,12.4,0.174,0.203,0.513,0.388,0.522,0.305,0.172
84,0.118,0.227,0.043,0.171,12.2,0.13,0.887,0.683,0,0.006,0.972,0.022
80,0.07200000000000001,0.146,0.1,0.083,7.3,0.101,0.02,0.587,0.167,0.242,0.707,0.05
82,0.071,0.18600000000000003,0.052,0.141,7.9,0.14800000000000002,0.209,0.367,0,0,0.474,0.525
74,0.021,0.064,0.17,0.177,12.6,0.218,0.189,0.417,0.276,0.169,0.478,0.35300000000000004
72,0.018,0.093,0.249,0.162,11.9,0.17,0.293,0.457,0.362,0.18,0.403,0.41700000000000004
82,0.111,0.127,0.093,0.211,7.8,0.1,0.308,0.6,0,0.005,0.766,0.229
73,0.012,0.07400000000000001,0.298,0.142,13,0.183,0.231,0.45,0.377,0.232,0.44899999999999995,0.318
81,0.04099999999999999,0.223,0.057,0.097,10.6,0.187,0.102,0.438,0.2,0.51,0.214,0.275
77,0.015,0.119,0.023,0.05,11.3,0.147,0.074,0.441,0.346,0.77,0.054,0.176
82,0.142,0.259,0.095,0.128,21.4,0.297,0.373,0.453,0.143,0.014,0.707,0.27799999999999997
77,0.011,0.075,0.205,0.118,18.7,0.266,0.28,0.426,0.308,0.353,0.269,0.379
77,0.02799999999999999,0.081,0.193,0.128,19.3,0.281,0.233,0.451,0.289,0.313,0.313,0.374
80,0.093,0.16399999999999998,0.052,0.086,10.7,0.136,0.247,0.52,0,0.007,0.491,0.502
83,0.126,0.241,0.036,0.156,12.2,0.166,0.286,0.508,0,0.003,0.6930000000000001,0.304
78,0.04099999999999999,0.116,0.155,0.155,9,0.18,0.161,0.391,0,0.07,0.714,0.217
81,0.104,0.23,0.065,0.149,9.7,0.138,0.316,0.515,0,0.003,0.704,0.29300000000000004
81,0.085,0.184,0.059,0.11,14.3,0.224,0.313,0.429,0.143,0.026,0.541,0.43200000000000005
83,0.027,0.158,0.092,0.14,11.6,0.21899999999999997,0.189,0.364,0.21,0.273,0.243,0.484
78,0.01399999999999999,0.139,0.119,0.122,11.4,0.155,0.106,0.449,0.36,0.528,0.274,0.199
81,0.04099999999999999,0.14,0.117,0.104,14,0.198,0.219,0.43,0.367,0.285,0.394,0.322
78,0.021,0.09,0.108,0.105,17.2,0.25,0.367,0.44,0.261,0.102,0.39,0.508
80,0.055,0.173,0.238,0.234,9.2,0.155,0.1,0.496,0.313,0.282,0.479,0.24
75,0.006,0.061,0.121,0.161,9.9,0.153,0.19,0.476,0.333,0.497,0.208,0.29400000000000004
74,0.02799999999999999,0.1,0.196,0.157,13,0.244,0.09,0.387,0.231,0.403,0.30000000000000004,0.296
75,0.035,0.077,0.325,0.187,15.9,0.218,0.317,0.525,0.337,0.337,0.438,0.22499999999999998
78,0.054,0.114,0.08800000000000001,0.091,14.7,0.177,0.255,0.535,0.383,0.325,0.327,0.348
73,0.013,0.084,0.191,0.276,7,0.112,0.103,0.417,0.42,0.586,0.276,0.13799999999999998
83,0.079,0.282,0.135,0.103,19.7,0.262,0.34,0.495,0,0.005,0.539,0.45499999999999996
81,0.022,0.13699999999999998,0.13,0.093,16.9,0.19,0.284,0.527,0.399,0.413,0.29500000000000004,0.291
82,0.019,0.204,0.175,0.14,26.2,0.313,0.386,0.535,0.387,0.265,0.37,0.366
76,0.016,0.097,0.055,0.075,11.5,0.158,0.132,0.448,0.324,0.358,0.241,0.401
75,0.011,0.096,0.28600000000000003,0.132,20.1,0.287,0.264,0.462,0.308,0.193,0.377,0.43
80,0.153,0.267,0.031,0.299,4.9,0.08800000000000001,0.986,0.472,0,0,0.958,0.042
78,0.031,0.12,0.221,0.14400000000000002,17.3,0.238,0.287,0.484,0.202,0.11,0.656,0.235
80,0.165,0.229,0.055,0.124,16.4,0.187,0.531,0.586,0,0,0.919,0.08
74,0.01,0.078,0.29,0.166,17.6,0.226,0.2,0.484,0.44,0.397,0.33699999999999997,0.267
81,0.13,0.225,0.05,0.163,14.9,0.207,0.436,0.499,0,0,0.827,0.17300000000000001
73,0.016,0.076,0.33299999999999996,0.196,12.9,0.208,0.193,0.453,0.305,0.316,0.375,0.308
78,0.015,0.08900000000000001,0.159,0.141,13.6,0.17800000000000002,0.191,0.573,0.328,0.542,0.2,0.258
79,0.036,0.135,0.145,0.151,11,0.16,0.267,0.523,0.256,0.236,0.596,0.16799999999999998
73,0.009000000000000001,0.077,0.16699999999999998,0.162,8.4,0.136,0.193,0.393,0.321,0.313,0.22699999999999998,0.46
79,0.045,0.122,0.13699999999999998,0.14800000000000002,16.1,0.241,0.336,0.441,0.349,0.306,0.354,0.34
76,0.017,0.081,0.142,0.097,15.2,0.207,0.132,0.41,0.386,0.511,0.245,0.244
74,0.016,0.057,0.151,0.125,14.7,0.204,0.108,0.409,0.361,0.484,0.274,0.242
82,0.139,0.227,0.01399999999999999,0.161,12.5,0.173,0.445,0.498,0,0.004,0.843,0.153
84,0.048,0.206,0.083,0.08800000000000001,14.5,0.193,0.134,0.469,0.346,0.429,0.266,0.305
73,0.038,0.122,0.272,0.142,13.2,0.211,0.354,0.392,0.341,0.303,0.403,0.29500000000000004
82,0.025,0.146,0.13,0.109,16.7,0.207,0.448,0.47,0.328,0.393,0.402,0.206
79,0.01399999999999999,0.127,0.05799999999999999,0.083,10.6,0.14400000000000002,0.131,0.49,0.29,0.572,0.157,0.271
83,0.044,0.258,0.179,0.111,18.3,0.249,0.243,0.505,0.333,0.012,0.367,0.622
83,0.05799999999999999,0.231,0.141,0.121,14.5,0.191,0.428,0.489,0.083,0.016,0.569,0.41500000000000004
84,0.08800000000000001,0.218,0.172,0.121,16.7,0.221,0.285,0.508,0.259,0.029,0.556,0.41500000000000004
80,0.061,0.141,0.108,0.12,18.3,0.251,0.246,0.482,0.312,0.162,0.44400000000000006,0.394
78,0.061,0.14300000000000002,0.106,0.15,13.1,0.187,0.385,0.442,0.321,0.249,0.558,0.194
80,0.032,0.179,0.136,0.14,14.7,0.193,0.285,0.472,0.385,0.366,0.391,0.242
74,0.013,0.116,0.135,0.14400000000000002,10.3,0.153,0.173,0.294,0.396,0.56,0.19,0.25
81,0.12,0.168,0.059,0.115,13.6,0.18600000000000003,0.334,0.495,0,0,0.634,0.366
78,0.027,0.139,0.303,0.163,20,0.227,0.354,0.616,0.413,0.442,0.39599999999999996,0.16199999999999998
79,0.039,0.133,0.04099999999999999,0.131,6.3,0.125,0.116,0.409,0.138,0.305,0.179,0.516
82,0.095,0.18,0.165,0.127,18.8,0.257,0.317,0.45,0.291,0.084,0.43799999999999994,0.478
75,0.012,0.095,0.165,0.163,16.7,0.233,0.257,0.446,0.429,0.277,0.237,0.48500000000000004
83,0.1,0.25,0.048,0.093,17.3,0.208,0.326,0.557,0,0.003,0.78,0.217
75,0.01399999999999999,0.066,0.08,0.105,15,0.21899999999999997,0.069,0.404,0.373,0.431,0.178,0.39
81,0.043,0.123,0.097,0.093,20.2,0.259,0.309,0.434,0.381,0.343,0.344,0.312
84,0.121,0.28300000000000003,0.055,0.21899999999999997,8.5,0.135,0.292,0.516,0,0,0.889,0.111
78,0.042,0.129,0.083,0.114,14.3,0.17600000000000002,0.21,0.449,0.436,0.491,0.354,0.155
79,0.022,0.142,0.085,0.136,18.4,0.236,0.203,0.529,0.391,0.344,0.269,0.388
75,0.019,0.08199999999999999,0.07400000000000001,0.086,15.8,0.195,0.172,0.486,0.442,0.348,0.274,0.378
83,0.026,0.16899999999999998,0.068,0.099,13.2,0.18,0.207,0.516,0.238,0.395,0.361,0.241
81,0.107,0.251,0.166,0.109,20.6,0.266,0.458,0.556,0.125,0.016,0.702,0.28200000000000003
86,0.156,0.249,0.061,0.261,12.2,0.177,0.542,0.553,0,0.021,0.833,0.146
81,0.08900000000000001,0.13699999999999998,0.035,0.098,15.3,0.209,0.58,0.406,0,0.002,0.547,0.451
77,0.019,0.122,0.193,0.14800000000000002,19.3,0.21600000000000005,0.587,0.579,0.39,0.464,0.439,0.097
82,0.1,0.21,0.033,0.111,10.8,0.15,0.174,0.478,0.339,0.396,0.443,0.162
81,0.049,0.204,0.08199999999999999,0.116,18.6,0.244,0.228,0.519,0.333,0.392,0.45799999999999996,0.15
75,0.008,0.067,0.28300000000000003,0.161,14.8,0.195,0.386,0.498,0.362,0.393,0.369,0.238
80,0.067,0.168,0.07400000000000001,0.139,15.6,0.206,0.32,0.5,0.261,0.136,0.722,0.14200000000000002
80,0.091,0.256,0.04,0.13,8.7,0.135,0.286,0.423,0,0,0.44299999999999995,0.557
85,0.094,0.233,0.17600000000000002,0.138,13.9,0.203,0.172,0.498,0.25,0.038,0.52,0.442
78,0.073,0.18,0.104,0.211,6,0.099,0.229,0.435,0,0.012,0.9239999999999999,0.065
79,0.033,0.099,0.159,0.13699999999999998,14,0.17800000000000002,0.396,0.496,0.346,0.271,0.408,0.321
84,0.13699999999999998,0.18,0.026,0.145,8.8,0.128,0.421,0.518,0,0,0.9079999999999999,0.092
77,0.039,0.105,0.135,0.11,16.3,0.23,0.282,0.475,0.234,0.065,0.376,0.5589999999999999
78,0.038,0.127,0.076,0.117,11.3,0.187,0.373,0.393,0.412,0.075,0.443,0.482
86,0.125,0.207,0.099,0.142,15.5,0.211,0.358,0.498,0,0.001,0.813,0.185
