namePlayer.x,slugSeason,groupPosition,countGames,countGamesStarted,Tm
Joakim Noah,2009-10,C,64,54,CHI
Andres Nocioni,2009-10,F,75,28,SAC
Steve Novak,2009-10,F,54,0,LAC
Dirk Nowitzki,2009-10,F,81,80,DAL
Jermaine O'Neal,2009-10,C,70,70,MIA
Shaquille O'Neal,2009-10,C,53,53,CLE
Fabricio Oberto,2009-10,C,57,20,WAS
Lamar Odom,2009-10,F,82,38,LAL
Emeka Okafor,2009-10,C,82,82,NOH
Mehmet Okur,2009-10,C,73,73,UTA
Travis Outlaw,2009-10,F,34,6,TOT
Zaza Pachulia,2009-10,C,78,1,ATL
Jannero Pargo,2009-10,G,63,5,CHI
Anthony Parker,2009-10,G,81,81,CLE
Tony Parker,2009-10,G,56,50,SAS
Chris Paul,2009-10,G,45,45,NOH
Sasha Pavlovic,2009-10,F,71,0,MIN
Oleksiy Pecherov,2009-10,C,44,5,MIN
Kendrick Perkins,2009-10,C,78,78,BOS
Morris Peterson,2009-10,G,46,39,NOH
Johan Petro,2009-10,C,36,16,DEN
Paul Pierce,2009-10,F,71,71,BOS
Mickael Pietrus,2009-10,F,75,24,ORL
James Posey,2009-10,F,77,2,NOH
Josh Powell,2009-10,F,63,0,LAL
AJ Price,2009-10,G,56,2,IND
Ronnie Price,2009-10,G,60,4,UTA
Tayshaun Prince,2009-10,F,49,49,DET
Joel Przybilla,2009-10,C,30,9,POR
Vladimir Radmanovic,2009-10,F,41,20,TOT
Anthony Randolph,2009-10,C,33,8,GSW
Zach Randolph,2009-10,F,81,81,MEM
Theo Ratliff,2009-10,C,49,29,TOT
JJ Redick,2009-10,G,82,9,ORL
Jason Richardson,2009-10,G,79,76,PHO
Quentin Richardson,2009-10,F,76,75,MIA
Luke Ridnour,2009-10,G,82,0,MIL
Nate Robinson,2009-10,G,56,2,TOT
Sergio Rodriguez,2009-10,G,66,8,TOT
Rajon Rondo,2009-10,G,81,81,BOS
Derrick Rose,2009-10,G,78,78,CHI
Quinton Ross,2009-10,F,52,7,TOT
Brandon Roy,2009-10,G,65,65,POR
Brandon Rush,2009-10,G,82,64,IND
John Salmons,2009-10,G,81,56,TOT
Brian Scalabrine,2009-10,F,52,3,BOS
Luis Scola,2009-10,F,82,82,HOU
Thabo Sefolosha,2009-10,G,82,82,OKC
Ramon Sessions,2009-10,G,82,1,MIN
James Singleton,2009-10,F,57,3,TOT
Craig Smith,2009-10,F,75,2,LAC
JR Smith,2009-10,G,75,0,DEN
Jason Smith,2009-10,F,56,2,PHI
Joe Smith,2009-10,F,64,1,ATL
Josh Smith,2009-10,F,81,81,ATL
Darius Songaila,2009-10,C,75,1,NOH
Marreese Speights,2009-10,C,62,1,PHI
Jerry Stackhouse,2009-10,G,42,0,MIL
DeShawn Stevenson,2009-10,G,64,18,TOT
Peja Stojakovic,2009-10,F,62,55,NOH
Amar'e Stoudemire,2009-10,F,82,82,PHO
Rodney Stuckey,2009-10,G,73,67,DET
DaJuan Summers,2009-10,F,44,0,DET
Jermaine Taylor,2009-10,G,31,4,HOU
Jeff Teague,2009-10,G,71,3,ATL
Sebastian Telfair,2009-10,G,43,1,TOT
Jason Terry,2009-10,G,77,12,DAL
Hasheem Thabeet,2009-10,C,68,13,MEM
Kurt Thomas,2009-10,C,70,9,MIL
Tyrus Thomas,2009-10,F,54,3,TOT
Jason Thompson,2009-10,C,75,58,SAC
Al Thornton,2009-10,F,75,46,TOT
Marcus Thornton,2009-10,G,73,17,NOH
Jamaal Tinsley,2009-10,G,38,1,MEM
Anthony Tolliver,2009-10,F,46,29,TOT
Ronny Turiaf,2009-10,C,42,20,GSW
Hedo Turkoglu,2009-10,F,74,69,TOR
Ime Udoka,2009-10,G,69,2,SAC
Beno Udrih,2009-10,G,79,41,SAC
Anderson Varejao,2009-10,F,76,7,CLE
Charlie Villanueva,2009-10,F,78,16,DET
Sasha Vujacic,2009-10,G,67,1,LAL
Dwyane Wade,2009-10,G,77,77,MIA
Henry Walker,2009-10,G,35,13,TOT
Ben Wallace,2009-10,C,69,67,DET
Gerald Wallace,2009-10,F,76,76,CHA
Rasheed Wallace,2009-10,C,79,13,BOS
Hakim Warrick,2009-10,F,76,6,TOT
C.J. Watson,2009-10,G,65,15,GSW
Earl Watson,2009-10,G,79,52,IND
Martell Webster,2009-10,F,82,49,POR
Sonny Weems,2009-10,G,69,19,TOR
David West,2009-10,F,81,81,NOH
Delonte West,2009-10,G,60,3,CLE
Mario West,2009-10,G,39,1,ATL
Russell Westbrook,2009-10,G,82,82,OKC
Chris Wilcox,2009-10,F,34,10,DET
Damien Wilkins,2009-10,F,80,31,MIN
Deron Williams,2009-10,G,76,76,UTA
Jason Williams,2009-10,G,82,18,ORL
Jawad Williams,2009-10,G,54,6,CLE
Lou Williams,2009-10,G,64,38,PHI
Marcus Williams,2009-10,G,62,1,MEM
Marvin Williams,2009-10,F,81,81,ATL
Mo Williams,2009-10,G,69,68,CLE
Shelden Williams,2009-10,F,54,0,BOS
Terrence Williams,2009-10,F,78,9,NJN
Metta World Peace,2009-10,F,77,77,LAL
Antoine Wright,2009-10,F,67,10,TOR
Dorell Wright,2009-10,F,72,1,MIA
Julian Wright,2009-10,F,68,14,NOH
Nick Young,2009-10,G,74,23,WAS
Sam Young,2009-10,F,80,1,MEM
Thaddeus Young,2009-10,F,67,45,PHI
Arron Afflalo,2010-11,G,69,69,DEN
Alexis Ajinca,2010-11,C,34,2,TOT
LaMarcus Aldridge,2010-11,F,81,81,POR
Ray Allen,2010-11,G,80,80,BOS
Tony Allen,2010-11,G,72,31,MEM
Al-Farouq Aminu,2010-11,F,81,14,LAC
Lou Amundson,2010-11,F,46,7,GSW
Chris Andersen,2010-11,C,45,0,DEN
David Andersen,2010-11,F,40,0,TOT
Ryan Anderson,2010-11,F,64,14,ORL
Carmelo Anthony,2010-11,F,77,77,TOT
Joel Anthony,2010-11,C,75,11,MIA
Gilbert Arenas,2010-11,G,70,16,TOT
Trevor Ariza,2010-11,F,75,75,NOH
Hilton Armstrong,2010-11,C,53,2,TOT
Carlos Arroyo,2010-11,G,64,43,TOT
Darrell Arthur,2010-11,F,80,9,MEM
Omer Asik,2010-11,C,82,0,CHI
D.J. Augustin,2010-11,G,82,82,CHA
Leandro Barbosa,2010-11,G,58,0,TOR
J.J. Barea,2010-11,G,81,2,DAL
Andrea Bargnani,2010-11,C,66,66,TOR
Matt Barnes,2010-11,F,53,0,LAL
Brandon Bass,2010-11,F,76,51,ORL
Tony Battie,2010-11,C,38,0,PHI
Shane Battier,2010-11,F,82,59,TOT
Nicolas Batum,2010-11,F,80,67,POR
Jerryd Bayless,2010-11,G,71,14,TOT
Michael Beasley,2010-11,F,73,73,MIN
Marco Belinelli,2010-11,G,80,69,NOH
Raja Bell,2010-11,G,68,63,UTA
Mike Bibby,2010-11,G,80,68,TOT
Andris Biedrins,2010-11,C,59,55,GSW
Chauncey Billups,2010-11,G,72,72,TOT
DeJuan Blair,2010-11,F,81,65,SAS
Steve Blake,2010-11,G,79,0,LAL
Andray Blatche,2010-11,F,64,63,WAS
Eric Bledsoe,2010-11,G,81,25,LAC
Keith Bogans,2010-11,G,82,82,CHI
Andrew Bogut,2010-11,C,65,65,MIL
Matt Bonner,2010-11,F,66,1,SAS
Trevor Booker,2010-11,F,65,14,WAS
Carlos Boozer,2010-11,C,59,59,CHI
Chris Bosh,2010-11,F,77,77,MIA
Earl Boykins,2010-11,G,57,0,MIL
Avery Bradley,2010-11,G,31,0,BOS
Elton Brand,2010-11,F,81,81,PHI
Corey Brewer,2010-11,F,69,24,TOT
Ronnie Brewer,2010-11,G,81,1,CHI
Jon Brockman,2010-11,C,63,6,MIL
Aaron Brooks,2010-11,G,59,12,TOT
Derrick Brown,2010-11,F,49,1,TOT
Kwame Brown,2010-11,C,66,50,CHA
Shannon Brown,2010-11,G,82,0,LAL
Kobe Bryant,2010-11,G,82,82,LAL
Chase Budinger,2010-11,F,78,22,HOU
Rasual Butler,2010-11,G,47,2,TOT
Andrew Bynum,2010-11,C,54,47,LAL
Will Bynum,2010-11,G,61,5,DET
Jose Calderon,2010-11,G,68,55,TOR
Marcus Camby,2010-11,C,59,51,POR
Derrick Caracter,2010-11,C,41,0,LAL
Brian Cardinal,2010-11,F,56,4,DAL
Matt Carroll,2010-11,G,54,1,CHA
Anthony Carter,2010-11,G,33,0,TOT
Vince Carter,2010-11,G,73,63,TOT
Omri Casspi,2010-11,F,71,27,SAC
Mario Chalmers,2010-11,G,70,28,MIA
Tyson Chandler,2010-11,C,74,74,DAL
Wilson Chandler,2010-11,F,72,49,TOT
Josh Childress,2010-11,G,54,3,PHO
Earl Clark,2010-11,F,42,0,TOT
Jason Collins,2010-11,C,49,28,ATL
Darren Collison,2010-11,G,79,79,IND
Nick Collison,2010-11,C,71,2,OKC
Mike Conley,2010-11,G,81,81,MEM
Brian Cook,2010-11,F,40,0,LAC
Daequan Cook,2010-11,G,43,0,OKC
DeMarcus Cousins,2010-11,C,81,62,SAC
Jamal Crawford,2010-11,G,76,0,ATL
Jordan Crawford,2010-11,G,42,18,TOT
Dante Cunningham,2010-11,F,78,18,TOT
Stephen Curry,2010-11,G,74,74,GSW
Samuel Dalembert,2010-11,C,80,46,SAC
Erick Dampier,2010-11,C,51,22,MIA
Marquis Daniels,2010-11,F,49,0,BOS
Baron Davis,2010-11,G,58,44,TOT
Ed Davis,2010-11,F,65,17,TOR
Glen Davis,2010-11,C,78,13,BOS
Austin Daye,2010-11,F,72,16,DET
Carlos Delfino,2010-11,F,49,40,MIL
Luol Deng,2010-11,F,82,82,CHI
DeMar DeRozan,2010-11,G,82,82,TOR
Boris Diaw,2010-11,F,82,82,CHA
Ike Diogu,2010-11,F,36,0,LAC
Keyon Dooling,2010-11,G,80,22,MIL
Joey Dorsey,2010-11,C,43,9,TOR
Toney Douglas,2010-11,G,81,9,NYK
Chris Douglas-Roberts,2010-11,F,44,12,MIL
Goran Dragic,2010-11,G,70,5,TOT
Jared Dudley,2010-11,F,82,15,PHO
Chris Duhon,2010-11,G,51,5,ORL
Tim Duncan,2010-11,C,76,76,SAS
Mike Dunleavy,2010-11,G,61,44,IND
Kevin Durant,2010-11,F,78,78,OKC
Wayne Ellington,2010-11,G,62,8,MIN
Monta Ellis,2010-11,G,80,80,GSW
Francisco Elson,2010-11,C,62,1,UTA
Melvin Ely,2010-11,C,30,2,DEN
Semih Erden,2010-11,C,41,8,TOT
Jeremy Evans,2010-11,F,49,3,UTA
Maurice Evans,2010-11,F,73,24,TOT
Reggie Evans,2010-11,F,30,18,TOR
Tyreke Evans,2010-11,G,57,53,SAC
Christian Eyenga,2010-11,F,44,18,CLE
Jordan Farmar,2010-11,G,73,18,NJN
Derrick Favors,2010-11,F,78,27,TOT
Raymond Felton,2010-11,G,75,54,TOT
Rudy Fernandez,2010-11,G,78,3,POR
Kyrylo Fesenko,2010-11,C,53,1,UTA
Landry Fields,2010-11,G,82,81,NYK
Derek Fisher,2010-11,G,82,82,LAL
Jonny Flynn,2010-11,G,53,8,MIN
Gary Forbes,2010-11,F,63,11,DEN
T.J. Ford,2010-11,G,41,3,IND
Jeff Foster,2010-11,C,56,3,IND
Randy Foye,2010-11,G,63,24,LAC
Channing Frye,2010-11,F,77,64,PHO
Dan Gadzuric,2010-11,C,42,9,TOT
Danilo Gallinari,2010-11,F,62,60,TOT
Francisco Garcia,2010-11,F,58,34,SAC
Kevin Garnett,2010-11,F,71,71,BOS
Marc Gasol,2010-11,C,81,81,MEM
Pau Gasol,2010-11,C,82,82,LAL
Rudy Gay,2010-11,F,54,54,MEM
Alonzo Gee,2010-11,G,56,34,TOT
Paul George,2010-11,G,61,19,IND
Daniel Gibson,2010-11,G,67,15,CLE
Taj Gibson,2010-11,F,80,19,CHI
Manu Ginobili,2010-11,G,80,79,SAS
Ryan Gomes,2010-11,F,76,62,LAC
Drew Gooden,2010-11,F,35,18,MIL
Ben Gordon,2010-11,G,82,27,DET
Eric Gordon,2010-11,G,56,56,LAC
Marcin Gortat,2010-11,C,80,14,TOT
Joey Graham,2010-11,F,39,8,CLE
Stephen Graham,2010-11,G,59,28,NJN
Danny Granger,2010-11,F,79,79,IND
Aaron Gray,2010-11,C,41,6,NOH
Jeff Green,2010-11,F,75,51,TOT
Willie Green,2010-11,G,77,13,NOH
Donte Greene,2010-11,F,69,21,SAC
Blake Griffin,2010-11,F,82,82,LAC
Hamed Haddadi,2010-11,C,31,0,MEM
Richard Hamilton,2010-11,G,55,39,DET
Tyler Hansbrough,2010-11,F,70,29,IND
Luke Harangody,2010-11,F,49,0,TOT
James Harden,2010-11,G,82,5,OKC
Al Harrington,2010-11,F,73,3,DEN
Devin Harris,2010-11,G,71,70,TOT
Manny Harris,2010-11,G,54,15,CLE
Spencer Hawes,2010-11,C,81,81,PHI
Chuck Hayes,2010-11,C,74,63,HOU
Gordon Hayward,2010-11,F,72,17,UTA
Lazar Hayward,2010-11,F,42,0,MIN
Brendan Haywood,2010-11,C,72,8,DAL
Luther Head,2010-11,G,36,14,SAC
Gerald Henderson,2010-11,G,68,30,CHA
Xavier Henry,2010-11,G,38,16,MEM
Roy Hibbert,2010-11,C,81,80,IND
JJ Hickson,2010-11,C,80,66,CLE
Nene,2010-11,C,75,75,DEN
George Hill,2010-11,G,76,5,SAS
Grant Hill,2010-11,F,80,80,PHO
Jordan Hill,2010-11,C,72,11,HOU
Kirk Hinrich,2010-11,G,72,51,TOT
Jrue Holiday,2010-11,G,82,82,PHI
Ryan Hollins,2010-11,C,70,16,CLE
Al Horford,2010-11,C,77,77,ATL
Eddie House,2010-11,G,56,1,MIA
Dwight Howard,2010-11,C,78,78,ORL
Juwan Howard,2010-11,F,57,0,MIA
Kris Humphries,2010-11,F,74,44,NJN
Serge Ibaka,2010-11,F,82,44,OKC
Andre Iguodala,2010-11,F,67,67,PHI
Zydrunas Ilgauskas,2010-11,C,72,51,MIA
DJ Mbenga,2010-11,C,41,0,NOH
Ersan Ilyasova,2010-11,F,60,34,MIL
Jarrett Jack,2010-11,G,83,15,TOT
Darnell Jackson,2010-11,F,59,2,SAC
Stephen Jackson,2010-11,G,67,67,CHA
LeBron James,2010-11,F,79,79,MIA
Antawn Jamison,2010-11,F,56,38,CLE
Al Jefferson,2010-11,C,82,82,UTA
Richard Jefferson,2010-11,F,81,81,SAS
Jared Jeffries,2010-11,F,42,9,TOT
Brandon Jennings,2010-11,G,63,61,MIL
Pooh Jeter,2010-11,G,62,1,SAC
Yi Jianlian,2010-11,F,63,11,WAS
Amir Johnson,2010-11,F,72,54,TOR
Armon Johnson,2010-11,G,38,0,POR
James Johnson,2010-11,F,38,25,TOT
Joe Johnson,2010-11,G,72,72,ATL
Wesley Johnson,2010-11,G,79,63,MIN
Dahntay Jones,2010-11,G,45,2,IND
James Jones,2010-11,F,81,8,MIA
Solomon Jones,2010-11,C,39,0,IND
DeAndre Jordan,2010-11,C,80,66,LAC
Chris Kaman,2010-11,C,32,15,LAC
Jason Kidd,2010-11,G,80,80,DAL
Andrei Kirilenko,2010-11,F,64,62,UTA
Linas Kleiza,2010-11,F,39,23,TOR
Kyle Korver,2010-11,G,82,0,CHI
Kosta Koufos,2010-11,C,50,2,TOT
Nenad Krstic,2010-11,C,71,67,TOT
Carl Landry,2010-11,F,76,26,TOT
Acie Law,2010-11,G,51,0,TOT
Ty Lawson,2010-11,G,80,31,DEN
Courtney Lee,2010-11,G,81,1,HOU
David Lee,2010-11,F,73,73,GSW
Rashard Lewis,2010-11,F,57,52,TOT
Shaun Livingston,2010-11,G,73,0,CHA
Brook Lopez,2010-11,C,82,82,NJN
Robin Lopez,2010-11,C,67,56,PHO
Kevin Love,2010-11,F,73,73,MIN
Kyle Lowry,2010-11,G,75,71,HOU
Corey Maggette,2010-11,F,67,18,MIL
Ian Mahinmi,2010-11,C,56,0,DAL
Shawn Marion,2010-11,F,80,27,DAL
Cartier Martin,2010-11,F,52,1,WAS
Kenyon Martin,2010-11,F,48,48,DEN
Kevin Martin,2010-11,G,80,80,HOU
Wesley Matthews,2010-11,G,82,69,POR
Jason Maxiell,2010-11,F,57,14,DET
Eric Maynor,2010-11,G,82,0,OKC
O.J. Mayo,2010-11,G,71,17,MEM
Luc Mbah a Moute,2010-11,F,79,52,MIL
Antonio McDyess,2010-11,F,73,16,SAS
JaVale McGee,2010-11,C,79,75,WAS
Tracy McGrady,2010-11,G,72,39,DET
Dominic McGuire,2010-11,F,52,8,CHA
Josh McRoberts,2010-11,F,72,51,IND
Jodie Meeks,2010-11,G,74,64,PHI
CJ Miles,2010-11,F,78,19,UTA
Darko Milicic,2010-11,C,69,69,MIN
Andre Miller,2010-11,G,81,81,POR
Brad Miller,2010-11,C,60,5,HOU
Mike Miller,2010-11,G,41,2,MIA
Patty Mills,2010-11,G,64,0,POR
Paul Millsap,2010-11,F,76,76,UTA
Nazr Mohammed,2010-11,C,75,37,TOT
Greg Monroe,2010-11,C,80,48,DET
Jamario Moon,2010-11,F,59,20,TOT
Anthony Morrow,2010-11,G,58,47,NJN
Timofey Mozgov,2010-11,C,45,14,TOT
Troy Murphy,2010-11,F,35,4,TOT
Eduardo Najera,2010-11,F,31,0,CHA
Steve Nash,2010-11,G,75,75,PHO
Gary Neal,2010-11,G,80,1,SAS
Jameer Nelson,2010-11,G,76,76,ORL
Joakim Noah,2010-11,C,48,48,CHI
Andres Nocioni,2010-11,F,54,17,PHI
Steve Novak,2010-11,F,30,0,TOT
Dirk Nowitzki,2010-11,F,73,73,DAL
Shaquille O'Neal,2010-11,C,37,36,BOS
Lamar Odom,2010-11,F,82,35,LAL
Emeka Okafor,2010-11,C,72,72,NOH
Travis Outlaw,2010-11,F,82,55,NJN
Zaza Pachulia,2010-11,C,79,7,ATL
Anthony Parker,2010-11,F,72,65,CLE
Tony Parker,2010-11,G,78,78,SAS
Patrick Patterson,2010-11,F,52,6,HOU
Chris Paul,2010-11,G,80,80,NOH
Sasha Pavlovic,2010-11,G,31,7,TOT
Nikola Pekovic,2010-11,C,65,11,MIN
Johan Petro,2010-11,C,77,1,NJN
Paul Pierce,2010-11,F,80,80,BOS
Mickael Pietrus,2010-11,G,57,4,TOT
Quincy Pondexter,2010-11,F,66,6,NOH
James Posey,2010-11,F,49,0,IND
Leon Powe,2010-11,C,30,3,TOT
Josh Powell,2010-11,F,54,0,ATL
AJ Price,2010-11,G,50,0,IND
Ronnie Price,2010-11,G,59,0,UTA
Tayshaun Prince,2010-11,F,78,78,DET
Joel Przybilla,2010-11,C,36,9,TOT
Chris Quinn,2010-11,G,41,0,SAS
Vladimir Radmanovic,2010-11,F,74,6,GSW
Anthony Randolph,2010-11,C,40,3,TOT
Zach Randolph,2010-11,F,75,74,MEM
JJ Redick,2010-11,G,59,5,ORL
Jason Richardson,2010-11,G,80,80,TOT
Quentin Richardson,2010-11,F,57,19,ORL
Luke Ridnour,2010-11,G,71,66,MIN
Nate Robinson,2010-11,G,59,11,TOT
Rajon Rondo,2010-11,G,68,68,BOS
Derrick Rose,2010-11,G,81,81,CHI
Quinton Ross,2010-11,F,36,4,NJN
Brandon Roy,2010-11,G,47,23,POR
Brandon Rush,2010-11,G,67,21,IND
John Salmons,2010-11,G,73,70,MIL
Samardo Samuels,2010-11,F,37,10,CLE
Larry Sanders,2010-11,C,60,12,MIL
Luis Scola,2010-11,F,74,74,HOU
Thabo Sefolosha,2010-11,G,79,79,OKC
Kevin Seraphin,2010-11,F,58,1,WAS
Ramon Sessions,2010-11,G,81,38,CLE
Craig Smith,2010-11,F,48,0,LAC
Ish Smith,2010-11,G,43,3,TOT
JR Smith,2010-11,F,79,6,DEN
Jason Smith,2010-11,C,77,6,NOH
Josh Smith,2010-11,F,77,77,ATL
Marreese Speights,2010-11,C,64,1,PHI
Tiago Splitter,2010-11,C,60,6,SAS
DeShawn Stevenson,2010-11,G,72,54,DAL
Peja Stojakovic,2010-11,F,33,13,TOT
Amar'e Stoudemire,2010-11,C,78,78,NYK
Rodney Stuckey,2010-11,G,70,54,DET
Jermaine Taylor,2010-11,G,34,8,TOT
Jeff Teague,2010-11,G,70,7,ATL
Sebastian Telfair,2010-11,G,37,8,MIN
Jason Terry,2010-11,G,82,10,DAL
Hasheem Thabeet,2010-11,C,47,0,TOT
Kurt Thomas,2010-11,F,52,37,CHI
Tyrus Thomas,2010-11,C,41,2,CHA
Jason Thompson,2010-11,F,75,39,SAC
Al Thornton,2010-11,F,71,23,TOT
Marcus Thornton,2010-11,G,73,23,TOT
Anthony Tolliver,2010-11,F,65,4,MIN
Ronny Turiaf,2010-11,C,64,21,NYK
Hedo Turkoglu,2010-11,F,81,72,TOT
Evan Turner,2010-11,G,78,14,PHI
Ekpe Udoh,2010-11,C,58,18,GSW
Beno Udrih,2010-11,G,79,64,SAC
Ben Uzoh,2010-11,G,42,0,NJN
Anderson Varejao,2010-11,C,31,31,CLE
Greivis Vasquez,2010-11,G,70,1,MEM
Charlie Villanueva,2010-11,F,76,11,DET
Sasha Vujacic,2010-11,G,67,17,TOT
Dwyane Wade,2010-11,G,76,76,MIA
Von Wafer,2010-11,G,58,2,BOS
Henry Walker,2010-11,G,61,1,NYK
John Wall,2010-11,G,69,64,WAS
Ben Wallace,2010-11,C,54,49,DET
Gerald Wallace,2010-11,F,71,63,TOT
Luke Walton,2010-11,F,54,0,LAL
Hakim Warrick,2010-11,F,80,6,PHO
C.J. Watson,2010-11,G,82,1,CHI
Earl Watson,2010-11,G,80,13,UTA
Martell Webster,2010-11,F,46,1,MIN
Sonny Weems,2010-11,F,59,28,TOR
David West,2010-11,F,70,70,NOH
Russell Westbrook,2010-11,G,82,82,OKC
DJ White,2010-11,C,47,0,TOT
Chris Wilcox,2010-11,F,57,29,DET
Damien Wilkins,2010-11,F,52,0,ATL
Deron Williams,2010-11,G,65,65,TOT
Lou Williams,2010-11,G,75,0,PHI
Marvin Williams,2010-11,F,65,52,ATL
Mo Williams,2010-11,G,58,56,TOT
Reggie Williams,2010-11,F,80,9,GSW
Shawne Williams,2010-11,F,64,11,NYK
Shelden Williams,2010-11,F,59,38,TOT
Metta World Peace,2010-11,F,82,82,LAL
Brandan Wright,2010-11,F,37,2,TOT
Dorell Wright,2010-11,F,82,82,GSW
Julian Wright,2010-11,F,52,6,TOR
Nick Young,2010-11,G,64,40,WAS
Sam Young,2010-11,F,78,46,MEM
Thaddeus Young,2010-11,F,82,1,PHI
Arron Afflalo,2011-12,G,62,62,DEN
LaMarcus Aldridge,2011-12,F,55,55,POR
Lavoy Allen,2011-12,F,41,15,PHI
Ray Allen,2011-12,G,46,42,BOS
Tony Allen,2011-12,G,58,57,MEM
Al-Farouq Aminu,2011-12,F,66,21,NOH
Lou Amundson,2011-12,F,60,0,IND
Chris Andersen,2011-12,C,32,1,DEN
James Anderson,2011-12,G,51,2,SAS
Ryan Anderson,2011-12,F,61,61,ORL
Carmelo Anthony,2011-12,F,55,55,NYK
Joel Anthony,2011-12,C,64,51,MIA
Trevor Ariza,2011-12,F,41,41,NOH
Omer Asik,2011-12,C,66,2,CHI
D.J. Augustin,2011-12,G,48,46,CHA
Gustavo Ayon,2011-12,F,54,24,NOH
Luke Babbitt,2011-12,F,40,4,POR
Leandro Barbosa,2011-12,G,64,0,TOT
J.J. Barea,2011-12,G,41,11,MIN
Andrea Bargnani,2011-12,C,31,31,TOR
Matt Barnes,2011-12,F,63,16,LAL
Brandon Bass,2011-12,F,59,39,BOS
Shane Battier,2011-12,F,65,10,MIA
Nicolas Batum,2011-12,F,59,34,POR
Jerryd Bayless,2011-12,G,31,11,TOR
Michael Beasley,2011-12,F,47,7,MIN
Rodrigue Beaubois,2011-12,G,53,12,DAL
Marco Belinelli,2011-12,G,66,55,NOH
Raja Bell,2011-12,G,34,33,UTA
Mike Bibby,2011-12,G,39,4,NYK
Andris Biedrins,2011-12,C,47,35,GSW
Bismack Biyombo,2011-12,C,63,41,CHA
DeJuan Blair,2011-12,F,64,62,SAS
Steve Blake,2011-12,G,53,5,LAL
Eric Bledsoe,2011-12,G,40,1,LAC
Matt Bonner,2011-12,F,65,2,SAS
Trevor Booker,2011-12,F,50,32,WAS
Carlos Boozer,2011-12,F,66,66,CHI
Chris Bosh,2011-12,F,57,57,MIA
Avery Bradley,2011-12,G,64,28,BOS
Elton Brand,2011-12,C,60,60,PHI
Corey Brewer,2011-12,F,59,17,DEN
Ronnie Brewer,2011-12,G,66,43,CHI
Jon Brockman,2011-12,F,35,0,MIL
MarShon Brooks,2011-12,G,56,47,NJN
Derrick Brown,2011-12,F,65,17,CHA
Shannon Brown,2011-12,G,59,19,PHO
Kobe Bryant,2011-12,G,58,58,LAL
Chase Budinger,2011-12,F,58,9,HOU
Alec Burks,2011-12,G,59,0,UTA
Caron Butler,2011-12,F,63,63,LAC
Jimmy Butler,2011-12,G,42,0,CHI
Rasual Butler,2011-12,F,34,14,TOR
Andrew Bynum,2011-12,C,60,60,LAL
Will Bynum,2011-12,G,36,0,DET
Jose Calderon,2011-12,G,53,53,TOR
Marcus Camby,2011-12,C,59,53,TOT
Brian Cardinal,2011-12,F,44,0,DAL
Matt Carroll,2011-12,G,53,2,CHA
Vince Carter,2011-12,G,61,40,DAL
Omri Casspi,2011-12,F,65,35,CLE
Mario Chalmers,2011-12,G,64,64,MIA
Tyson Chandler,2011-12,C,62,62,NYK
Josh Childress,2011-12,F,34,0,PHO
Earl Clark,2011-12,F,45,1,ORL
Norris Cole,2011-12,G,65,2,MIA
Jason Collins,2011-12,C,30,10,ATL
Darren Collison,2011-12,G,60,56,IND
Nick Collison,2011-12,F,63,0,OKC
Mike Conley,2011-12,G,62,61,MEM
Brian Cook,2011-12,F,32,0,TOT
Daequan Cook,2011-12,G,57,22,OKC
DeMarcus Cousins,2011-12,C,64,62,SAC
Jamal Crawford,2011-12,G,60,6,POR
Jordan Crawford,2011-12,G,64,32,WAS
Dante Cunningham,2011-12,F,64,5,MEM
Samuel Dalembert,2011-12,C,65,45,HOU
Marquis Daniels,2011-12,G,38,0,BOS
Ed Davis,2011-12,F,66,9,TOR
Glen Davis,2011-12,F,61,13,ORL
Austin Daye,2011-12,F,41,4,DET
Carlos Delfino,2011-12,F,54,53,MIL
Luol Deng,2011-12,F,54,54,CHI
DeMar DeRozan,2011-12,G,63,63,TOR
Boris Diaw,2011-12,F,57,35,TOT
Keyon Dooling,2011-12,G,46,2,BOS
Toney Douglas,2011-12,G,38,9,NYK
Goran Dragic,2011-12,G,66,28,HOU
Jared Dudley,2011-12,G,65,60,PHO
Chris Duhon,2011-12,G,63,9,ORL
Tim Duncan,2011-12,C,58,58,SAS
Mike Dunleavy,2011-12,F,55,3,MIL
Kevin Durant,2011-12,F,66,66,OKC
Wayne Ellington,2011-12,G,51,4,MIN
Monta Ellis,2011-12,G,58,58,TOT
Reggie Evans,2011-12,F,56,0,LAC
Tyreke Evans,2011-12,G,63,61,SAC
Kenneth Faried,2011-12,F,46,39,DEN
Jordan Farmar,2011-12,G,39,5,NJN
Derrick Favors,2011-12,F,65,9,UTA
Raymond Felton,2011-12,G,60,56,POR
Rudy Fernandez,2011-12,G,31,1,DEN
Landry Fields,2011-12,G,66,62,NYK
Derek Fisher,2011-12,G,63,43,TOT
Gary Forbes,2011-12,G,48,2,TOR
Randy Foye,2011-12,G,65,48,LAC
Jimmer Fredette,2011-12,G,61,7,SAC
Enes Freedom,2011-12,C,66,0,UTA
Channing Frye,2011-12,F,64,59,PHO
Sundiata Gaines,2011-12,G,57,12,NJN
Danilo Gallinari,2011-12,F,43,40,DEN
Francisco Garcia,2011-12,F,49,3,SAC
Kevin Garnett,2011-12,C,60,60,BOS
Marc Gasol,2011-12,C,65,65,MEM
Pau Gasol,2011-12,F,65,65,LAL
